                             YARIM YUK+MFT(Fonksiyon Tablo 2+MFT) {    0 sn,     0 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,     0 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     0 dk,     0 sn,    45 sn,    52 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     1 dk,     5 dk,     1 dk,     0 dk,     0 sn,     0 sn,     0 sn,     0 lt,     0 sn,     5 dk,    60 sn,    40 lt,     0 sn,     0 sn,     5 dk,     0 sn,     0 sn,     0 sn,     0 lt,     0 sn,     2 dk,    60 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    32 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _65C,     2 dk,     0 sn,     0 dk,    45 sn,    16 lt,     0 sn,     5 dk,    60 sn,     0 sn,     0 sn,     0 sn,     0 sn,     0 sn,     0 lt,     0 dk,     0 dk,     0 lt,     0 dk,     0 lt,     0 sn,     0 sn,    10 dk,    14 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
                             YARIM YUK+MFT(Fonksiyon Tablo 2+MFT) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
                             YARIM YUK+MFT(Fonksiyon Tablo 2+MFT) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _runn,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

                      TABLET+YARIM YUK+MFT(Fonksiyon Tablo 6+MFT) {     145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      145,      144,      143,      142,      142,      142,      141,      130,      124,      114,      105,       88,       87,       82,       81,       81,       81,       81,       81,       81,       81,       76,       75,       74,       73,       73,       68,       68,       68,       68,       68,       68,       66,       65,       65,       65,       65,       65,       65,       65,       65,       65,       64,       63,       63,       63,       55,       54,       50,       45,       43,       43,       43,       42,       41,       41,       36,       35,       35,       35,       35,       35,       35,       35,       35,       35,       35,       35,       35,       35,       35,       15,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
                      TABLET+YARIM YUK+MFT(Fonksiyon Tablo 6+MFT) {    0 sn,     0 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,     0 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     0 dk,     0 sn,    45 sn,    52 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     1 dk,     5 dk,     1 dk,     0 dk,     0 sn,     0 sn,     0 sn,     0 lt,     0 sn,     5 dk,    60 sn,    44 lt,     0 sn,     0 sn,     5 dk,     0 sn,     0 sn,     0 sn,     0 lt,     0 sn,     2 dk,    60 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    34 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _68C,     2 dk,     0 sn,     0 dk,    45 sn,    16 lt,     0 sn,     5 dk,    60 sn,     0 sn,     0 sn,     0 sn,     0 sn,     0 sn,     0 lt,     0 dk,     0 dk,     0 lt,     0 dk,     0 lt,     0 sn,     0 sn,    20 dk,    14 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
                      TABLET+YARIM YUK+MFT(Fonksiyon Tablo 6+MFT) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
                      TABLET+YARIM YUK+MFT(Fonksiyon Tablo 6+MFT) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _runn,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

                   FONKSIYONSUZ + REJENERASYON(Fonksiyon Tablo 0) {     143,      143,      141,      141,      141,      141,      141,      141,      129,      129,      129,      129,      129,      129,      129,      129,      129,      128,      127,      126,      126,      126,      125,      113,      107,       96,       87,       70,       70,       60,       59,       59,       59,       59,       58,       58,       58,       58,       58,       57,       56,       56,       51,       51,       51,       50,       50,       50,       50,       50,       50,       50,       50,       50,       50,       50,       50,       50,       49,       48,       48,       48,       39,       38,       34,       31,       26,       26,       26,       25,       25,       25,       25,       25,       25,       25,       25,       28,       27,       27,       27,       17,       17,        3,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
                   FONKSIYONSUZ + REJENERASYON(Fonksiyon Tablo 0) {   30 sn,    42 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,    12 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     0 dk,    15 sn,    45 sn,    46 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     0 dk,    10 dk,     1 dk,     0 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,    42 lt,     0 sn,     0 sn,     5 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    32 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _65C,     5 dk,     0 sn,     0 dk,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 sn,     0 sn,     0 sn,     0 sn,    60 sn,    04 lt,     0 dk,    10 dk,    02 lt,    14 dk,    22 lt,     0 sn,    30 sn,     0 dk,     0 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
                   FONKSIYONSUZ + REJENERASYON(Fonksiyon Tablo 0) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
                   FONKSIYONSUZ + REJENERASYON(Fonksiyon Tablo 0) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

                        TABLET  + REJENERASYON(Fonksiyon Tablo 1) {     155,      155,      153,      153,      153,      153,      153,      153,      141,      141,      141,      141,      141,      141,      141,      141,      141,      140,      139,      138,      138,      138,      137,      125,      119,      108,       99,       82,       82,       72,       71,       71,       71,       71,       70,       70,       70,       70,       70,       69,       68,       68,       63,       63,       63,       62,       62,       62,       62,       62,       62,       62,       62,       62,       62,       62,       62,       62,       61,       60,       60,       60,       51,       50,       46,       41,       36,       36,       36,       35,       35,       35,       35,       35,       35,       35,       35,       38,       37,       37,       37,       17,       17,        3,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
                        TABLET  + REJENERASYON(Fonksiyon Tablo 1) {   30 sn,    42 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,    12 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     0 dk,    15 sn,    45 sn,    46 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     0 dk,    10 dk,     1 dk,     0 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,    46 lt,     0 sn,     0 sn,     5 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    34 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _68C,     5 dk,     0 sn,     0 dk,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 sn,     0 sn,     0 sn,     0 sn,    60 sn,    04 lt,     0 dk,    20 dk,    02 lt,    14 dk,    22 lt,     0 sn,    30 sn,     0 dk,     0 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
                        TABLET  + REJENERASYON(Fonksiyon Tablo 1) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
                        TABLET  + REJENERASYON(Fonksiyon Tablo 1) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

                      YARIM YUK + REJENERASYON(Fonksiyon Tablo 2) {     118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      117,      116,      115,      115,      115,      114,      103,       97,       87,       78,       61,       61,       56,       55,       55,       55,       55,       54,       54,       54,       54,       54,       53,       52,       52,       47,       47,       47,       46,       46,       46,       46,       46,       46,       46,       46,       46,       46,       46,       46,       46,       45,       44,       44,       44,       36,       35,       31,       28,       26,       26,       26,       25,       25,       25,       25,       25,       25,       25,       25,       28,       27,       27,       27,       17,       17,        3,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
                      YARIM YUK + REJENERASYON(Fonksiyon Tablo 2) {    0 sn,     0 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,     0 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     0 dk,     0 sn,    45 sn,    52 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     0 dk,     5 dk,     1 dk,     0 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,    40 lt,     0 sn,     0 sn,     5 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    32 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _65C,     2 dk,     0 sn,     0 dk,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 sn,     0 sn,     0 sn,     0 sn,    60 sn,    04 lt,     0 dk,    10 dk,    02 lt,    14 dk,    22 lt,     0 sn,    30 sn,     0 dk,     0 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
                      YARIM YUK + REJENERASYON(Fonksiyon Tablo 2) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
                      YARIM YUK + REJENERASYON(Fonksiyon Tablo 2) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

             TABLET + YARIM YUK + REJENERASYON(Fonksiyon Tablo 6) {     130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      130,      129,      128,      127,      127,      127,      126,      115,      109,       99,       90,       73,       73,       68,       67,       67,       67,       67,       66,       66,       66,       66,       66,       65,       64,       64,       59,       59,       59,       58,       58,       58,       58,       58,       58,       58,       58,       58,       58,       58,       58,       58,       57,       56,       56,       56,       48,       47,       43,       38,       36,       36,       36,       35,       35,       35,       35,       35,       35,       35,       35,       38,       37,       37,       37,       17,       17,        3,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
             TABLET + YARIM YUK + REJENERASYON(Fonksiyon Tablo 6) {    0 sn,     0 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,     0 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     0 dk,     0 sn,    45 sn,    52 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     0 dk,     5 dk,     1 dk,     0 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,    44 lt,     0 sn,     0 sn,     5 dk,     0 sn,    15 sn,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    34 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _68C,     2 dk,     0 sn,     0 dk,    45 sn,     0 lt,     0 sn,     0 dk,     0 sn,     0 sn,     0 sn,     0 sn,     0 sn,    60 sn,    04 lt,     0 dk,    20 dk,    02 lt,    14 dk,    22 lt,     0 sn,    30 sn,     0 dk,     0 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
             TABLET + YARIM YUK + REJENERASYON(Fonksiyon Tablo 6) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
             TABLET + YARIM YUK + REJENERASYON(Fonksiyon Tablo 6) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

                        MFT + REJENERASYON(Fonksiyon Tablo 0-MFT) {     159,      159,      157,      157,      157,      157,      157,      157,      145,      145,      145,      145,      145,      145,      145,      144,      144,      143,      142,      141,      141,      141,      140,      128,      122,      111,      102,       85,       84,       74,       73,       73,       73,       73,       73,       73,       73,       68,       67,       66,       65,       65,       60,       60,       60,       60,       60,       60,       58,       57,       57,       57,       57,       57,       57,       57,       57,       57,       56,       55,       55,       55,       46,       45,       41,       38,       33,       33,       33,       32,       31,       31,       26,       25,       25,       25,       25,       28,       27,       27,       27,       17,       17,        3,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
                        MFT + REJENERASYON(Fonksiyon Tablo 0-MFT) {   30 sn,    42 lt,     0 sn,     0 dk,     0 dk,     _00C,     0 sn,    12 dk,     0 sn,     _00C,     0 dk,     0 sn,     0 dk,     0 sn,     1 dk,    15 sn,    45 sn,    46 lt,     0 sn,    10 sn,     _00C,     1 dk,     _50C,     6 dk,     _68C,     9 dk,    17 dk,     1 dk,    10 dk,     1 dk,     0 dk,     0 sn,     0 sn,     0 sn,     0 lt,     0 sn,     5 dk,    60 sn,    42 lt,     0 sn,     0 sn,     5 dk,     0 sn,     0 sn,     0 sn,     0 lt,     0 sn,     2 dk,    60 sn,     0 lt,     0 sn,     0 dk,     _00C,     0 dk,     0 dk,     0 sn,     0 sn,    32 lt,     0 sn,    30 sn,     0 dk,     _50C,     1 dk,     _60C,     _65C,     5 dk,     0 sn,     0 dk,    45 sn,    16 lt,     0 sn,     5 dk,    60 sn,     0 sn,     0 sn,     0 sn,     0 sn,    60 sn,    04 lt,     0 dk,    10 dk,    02 lt,    14 dk,    22 lt,     0 sn,    30 sn,     0 dk,     0 dk,     0 dk,     0 dk,     0 lt,     0 dk,     0 dk,     0 dk,     0 dk,     0 dk,    35 sn,     0 dk},
                        MFT + REJENERASYON(Fonksiyon Tablo 0-MFT) {     _00,      _00,      _00,      _00,      _00,      _00,      _00,      _28,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _22,      _00,      _00,      _00,      _28,      _00,      _28,      _28,      _30,      _34,      _34,      _30,      _00,      _30,      _30,      _00,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _22,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _30,      _00,      _30,      _30,      _34,      _30,      _34,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00,      _00},
                        MFT + REJENERASYON(Fonksiyon Tablo 0-MFT) {   _idle,    _dwnn,    _idle,    _idle,    _idle,    _idle,    _idle,   _upDw3,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _runn,    _runn,    _dwnn,    _idle,    _dwnn,    _idle,    _dwnn,   _upDw2,   _upDw1,    _dwnn,    _dwnn,   _upDw1,    _idle,   _upDw1,    _dwnn,    _idle,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _runn,    _dwnn,    _idle,    _idle,   _upDw1,    _idle,    _runn,    _runn,    _idle,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _dwnn,    _idle,    _dwnn,    _idle,   _upDw1,   _upDw1,   _upDw1,    _uppp,    _dwnn,    _idle,    _idle,    _runn,    _dwnn,    _idle,    _idle,    _runn,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle,    _idle},

                 TABLET+MFT + REJENERASYON(Fonksiyon Tablo 1+MFT) {     171,      171,      169,      169,      169,      169,      169,      169,      157,      157,      157,      157,      157,      157,      157,      156,      156,      155,      154,      153,      153,      153,      152,      140,      134,      123,      114,       97,       96,       86,       85,       85,       85,       85,       85,       85,       85,       80,       79,       78,       77,       77,       72,       72,       72,       72,       72,       72,       70,       69,       69,       69,       69,       69,       69,       69,       69,       69,       68,       67,       67,       67,       58,       57,       53,       48,       43,       43,       43,       42,       41,       41,       36,       35,       35,       35,       35,       38,       37,       37,       37,       17,       17,        3,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1},
